Id;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;Player 10;Player 11;Player 12;Player 13;Player 14;Player 15;Player 16;Player 17;Player 18;Player 19;Player 20;Player 21;Player 22;Player 23;Player 24;Player 25;Player 26;Player 27;Player 28;Player 29;Player 30;Player 31;Player 32;Shirt number 1;Shirt number 2;Shirt number 3;Shirt number 4;Shirt number 5;Shirt number 6;Shirt number 7;Shirt number 8;Shirt number 9;Shirt number 10;Shirt number 11;Shirt number 12;Shirt number 13;Shirt number 14;Shirt number 15;Shirt number 16;Shirt number 17;Shirt number 18;Shirt number 19;Shirt number 20;Shirt number 21;Shirt number 22;Shirt number 23;Shirt number 24;Shirt number 25;Shirt number 26;Shirt number 27;Shirt number 28;Shirt number 29;Shirt number 30;Shirt number 31;Shirt number 32;Total Players
1258;54395;58198;378292;309492;55896;55907;56261;56035;47775;60169;53792;58220;118690;308753;56036;55859;103963;369670;54840;54832;55911;31044;105310;54836;55985;55906;55974;55897;0;0;0;0;12;6;26;17;2;22;18;19;14;27;23;1;4;29;3;20;28;21;11;33;7;9;32;99;5;30;8;24;0;0;0;0;28
1327;100988;41869;42656;101315;44721;61715;103362;118526;101780;106422;111118;114055;40510;9115;114574;101603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;24;6;18;21;4;36;3;7;9;31;40;12;29;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1328;45085;104667;57252;100869;107297;46464;4294;114683;42920;106752;58564;117380;106739;7697;100946;114166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;18;4;26;5;20;15;28;7;10;22;21;16;27;14;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1329;118111;100780;106420;45120;117842;41904;114724;110648;113554;45090;113503;60746;116661;38540;114351;118334;110085;108218;107978;110523;108706;101422;116633;0;0;0;0;0;0;0;0;0;30;5;4;77;2;13;8;10;7;23;19;1;50;44;71;12;27;24;33;99;17;14;29;0;0;0;0;0;0;0;0;0;23
1330;108566;9541;102045;104383;36988;100934;7435;104406;113872;38188;116621;110640;9418;101205;113441;8822;1073857490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;17;5;11;20;7;15;14;18;8;28;22;13;1;16;12;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
1362;100506;9001;101884;102657;103017;100629;109158;104855;59480;62007;108430;5508;109460;102677;100096;113794;37132;102826;37299;63641;121988;0;0;0;0;0;0;0;0;0;0;0;33;16;29;18;7;8;17;24;5;11;30;1;22;27;13;6;4;32;10;20;25;0;0;0;0;0;0;0;0;0;0;0;21
1363;103215;44667;46226;103225;103492;108201;100575;102312;46910;106687;60798;109515;121992;46544;110508;59497;118484;34918;107437;116135;60857;47176;110709;118735;45409;0;0;0;0;0;0;0;1;93;23;34;87;14;10;92;29;9;99;3;22;24;21;20;39;13;6;8;11;5;32;12;31;0;0;0;0;0;0;0;25
1386;52317;52318;52319;52320;52321;52322;52323;52324;52325;52327;52326;52328;52329;52330;52331;52332;55144;55145;55146;55147;0;0;0;0;0;0;0;0;0;0;0;0;1;2;23;4;19;6;5;8;17;22;10;18;3;16;28;11;31;24;26;33;0;0;0;0;0;0;0;0;0;0;0;0;20
1528;38444;102839;38448;43078;116050;39298;57272;44662;103231;37414;8572;41901;104471;111150;117658;60623;115871;108713;46491;109365;45317;117079;116044;0;0;0;0;0;0;0;0;0;16;2;8;17;4;5;28;18;22;29;10;30;15;1;26;21;27;19;6;7;23;9;12;0;0;0;0;0;0;0;0;0;23
1550;296579;298540;322652;298908;322574;302384;299990;302153;304522;309008;322698;367218;378503;306920;320989;299196;302573;299993;319171;378505;323214;371666;378504;0;0;0;0;0;0;0;0;0;1;6;19;11;16;21;2;22;10;17;9;12;23;5;13;15;4;7;8;14;18;3;20;0;0;0;0;0;0;0;0;0;23
1588;112962;101312;117663;113426;100004;44736;121966;117764;118177;112106;114182;101518;9060;8921;7303;3741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;17;23;22;27;14;36;9;15;21;18;16;13;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1589;4949;100588;114042;110921;102486;9425;47417;47689;38536;41034;110291;59895;30345;44328;33808;118465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;50;35;28;16;4;6;8;22;14;12;21;7;25;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1600;34896;4325;118231;100241;38820;37307;33134;111853;6633;40529;38531;118708;100424;107496;100171;100381;116756;4929;109252;121405;113758;118232;115034;0;0;0;0;0;0;0;0;0;1;19;15;23;3;7;14;16;20;29;39;12;22;42;28;6;13;10;21;18;26;27;9;0;0;0;0;0;0;0;0;0;23
1602;45902;39287;102124;39275;112840;34843;108988;101229;108759;113438;121243;37015;2489;60856;121242;7836;5582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;31;4;2;13;3;17;14;6;11;27;18;12;5;35;15;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
1702;100991;61155;42554;120700;120810;117459;120852;110661;31169;117461;117460;112157;117457;117838;117458;38502;117568;121999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;24;17;38;36;32;33;25;9;11;29;28;31;34;26;4;35;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
1706;45383;36203;60263;59496;101848;57128;42422;36848;113663;118029;38400;59485;114452;107681;101876;36847;101812;113789;119440;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;23;5;39;20;34;14;24;19;9;13;3;22;7;6;18;33;10;2;0;0;0;0;0;0;0;0;0;0;0;0;19
1760;106411;106415;61714;106436;106843;7199;106421;108924;100550;108941;102694;102781;38791;100386;45046;118966;100775;59556;115151;118302;57247;101035;118525;0;0;0;0;0;0;0;0;0;1;4;5;8;3;28;21;40;20;14;9;15;6;23;2;30;27;31;10;19;39;18;36;0;0;0;0;0;0;0;0;0;23
1765;35122;38473;109963;100121;44493;102116;40923;103167;47305;45385;40751;101066;45010;40329;115112;101860;106960;109966;109554;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;6;16;3;23;8;15;11;18;7;24;25;20;21;17;14;10;9;0;5;0;0;0;0;0;0;0;0;0;0;0;19
1804;107628;107655;58744;44111;114856;44209;57439;116054;107929;42030;60735;61137;45350;58757;108186;107317;118387;109609;111134;119100;0;0;0;0;0;0;0;0;0;0;0;0;36;35;2;20;53;5;21;17;45;16;99;19;6;33;26;15;68;93;7;24;12;0;0;0;0;0;0;0;0;0;0;0;20
1909;36941;41160;45398;112965;40559;34135;47285;39187;37433;43296;42578;39325;46865;40259;44559;38800;8760;37028;110578;0;0;0;0;0;0;0;0;0;0;0;0;0;25;33;5;6;26;16;14;4;8;23;18;2;13;27;22;11;15;20;35;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1910;57206;44863;101490;110773;101502;102483;107813;47083;107696;117640;57267;118286;46477;104681;115647;108976;101491;100456;119121;114494;0;0;0;0;0;0;0;0;0;0;0;0;16;3;23;15;20;11;18;17;22;19;7;25;21;4;32;9;33;8;30;40;0;0;0;0;0;0;0;0;0;0;0;0;20
1919;47114;113413;116955;111974;54862;40240;101472;117788;59481;123726;113679;106677;44562;104697;114535;117620;100285;112907;118135;47132;112031;108043;118542;111442;44591;60904;110438;118357;113782;0;0;0;49;21;80;6;23;18;42;90;10;45;99;13;5;19;25;3;11;35;40;7;20;8;24;12;16;66;15;44;50;0;0;0;29
1920;111946;110309;117341;111865;111954;111953;102988;100756;114118;113064;114119;109440;117115;102644;100651;15416;100465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;24;14;2;4;7;20;25;17;26;16;27;18;8;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
1921;108742;104443;61110;105272;39191;121379;59185;114334;47932;111206;63391;118530;121378;60701;102617;121380;117823;105614;61113;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;6;15;28;24;5;7;4;29;32;13;31;30;16;33;34;35;42;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1922;47557;48142;121226;113428;117984;60184;60337;43668;58158;114431;114786;120363;45579;60653;116521;101667;55988;43816;58073;1664;114766;61650;105322;57977;105123;116047;63392;41158;63350;0;0;0;1;6;3;2;25;20;8;10;14;7;9;32;21;30;4;19;36;26;15;17;52;23;11;27;22;35;34;13;18;0;0;0;29
1923;117695;110867;47842;43771;2753;41550;63094;7043;118458;105129;112607;60162;118457;63201;42936;118456;63076;113568;38616;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;24;4;3;5;15;27;25;10;9;37;29;12;2;34;14;23;28;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1924;43896;113059;58362;104294;1073857563;57983;60372;59233;60242;118628;55862;112960;114990;63339;1073757816;113038;101833;118602;115544;118521;1073806633;116495;121300;376017;0;0;0;0;0;0;0;0;17;26;5;23;8;25;59;21;11;27;20;2;4;29;40;10;24;77;9;6;15;3;16;35;0;0;0;0;0;0;0;0;24
1925;101245;60981;373521;55656;60070;102966;39239;61138;111243;59421;44556;111458;104629;44711;101203;54255;118637;113500;111152;41570;56240;60009;0;0;0;0;0;0;0;0;0;0;3;29;6;31;30;39;22;11;15;10;25;13;20;2;5;14;4;37;12;49;23;9;0;0;0;0;0;0;0;0;0;0;22
1926;55905;56172;105117;63294;60199;108758;114335;54392;114219;56168;109583;103525;59419;110899;110834;41236;116468;101195;111337;104864;118661;46897;118325;58291;44423;105387;105411;58215;57993;55863;118829;0;12;20;2;4;24;30;5;11;23;29;9;26;6;32;8;3;55;27;10;28;33;19;21;1;42;38;17;15;7;18;22;0;31
1927;4583;373054;60659;114135;101899;113380;113217;103376;292521;117469;118264;103176;105189;47745;53906;40662;107918;118501;114534;118585;105352;58312;58323;110379;110768;110563;47246;113804;38374;114471;104293;0;1;2;14;24;27;15;35;10;7;17;16;25;6;13;4;19;21;8;33;20;11;40;9;31;34;29;23;28;77;18;30;0;31
1929;266891;56045;121381;115375;114946;113326;58360;41083;60675;113883;104124;58302;110705;110089;119810;104384;118098;117594;368381;47833;100719;110951;38743;60677;113974;60273;47644;0;0;0;0;0;26;24;13;33;6;30;17;11;23;10;9;1;4;35;3;28;15;5;16;25;77;8;19;42;22;27;20;0;0;0;0;0;27
1930;58666;116447;60804;114492;55443;43133;60096;61492;118348;106238;263107;114142;58059;110362;115095;109248;46025;63218;110154;109412;103112;115926;112745;109455;59474;115128;104503;114273;115923;0;0;0;23;4;13;37;27;14;29;7;10;20;9;1;33;3;2;6;16;8;5;17;53;21;70;42;31;24;11;48;50;0;0;0;29
1931;103658;102360;40407;108146;113936;297409;308028;103339;114540;42402;106617;114664;44619;111426;110051;108169;112728;113312;106280;105284;117894;102327;115935;37260;60266;110063;308336;115922;47080;103294;0;0;1;55;3;44;26;8;19;11;77;10;32;12;4;23;2;6;29;88;20;7;39;28;99;13;67;21;16;36;5;78;0;0;30
1936;108792;100432;115282;44858;42586;33302;44171;101824;110458;319586;107347;120296;113714;123728;100120;114228;46990;118270;108560;104490;377184;59526;369200;40335;0;0;0;0;0;0;0;0;22;40;4;32;3;58;27;30;38;10;7;13;99;6;11;28;14;21;17;19;18;92;41;2;0;0;0;0;0;0;0;0;24
1937;60706;61641;46453;115931;44941;60956;114669;118717;57269;106513;118837;43694;36776;111388;113749;44214;47812;114634;46221;6089;113162;117799;9205;110627;59507;103101;44443;47659;114502;104061;33473;111286;1;25;4;98;13;44;95;33;17;6;79;22;5;77;45;83;8;12;10;7;20;9;23;35;43;2;36;21;16;19;11;31;32
1950;39765;104711;40745;101011;103036;117803;117417;117419;35076;117411;38184;100894;117806;108694;117807;117804;117416;117415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;5;43;23;16;22;19;7;6;99;30;26;18;4;29;77;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
1973;107873;107424;113728;63646;63726;5576;45183;106520;46418;47414;57203;57183;47210;118216;57185;35281;38458;61211;117854;0;0;0;0;0;0;0;0;0;0;0;0;0;95;37;25;10;18;23;8;94;24;88;9;77;6;22;12;1;99;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1974;103064;109580;101748;44975;60729;103066;108245;47432;100989;60796;103104;116428;60801;113947;47032;44924;116396;63765;118235;116052;44176;60738;47220;44211;0;0;0;0;0;0;0;0;1;36;34;2;5;11;15;47;23;20;99;37;24;3;4;63;32;27;22;10;7;21;9;28;0;0;0;0;0;0;0;0;24
1976;115093;117873;104486;117848;44956;113950;106540;114470;63721;45313;117903;115170;44270;109389;118121;113087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;26;23;25;15;66;6;22;14;93;27;32;9;70;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1978;103572;109356;45352;112935;57199;109404;103566;109336;104747;40984;46455;9584;108242;61168;109312;114244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22;19;33;30;88;3;13;50;14;9;86;10;28;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1979;44145;102534;44991;44224;114861;117983;44228;109350;102689;107718;103342;37650;102535;121994;114328;108238;109058;101522;117085;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;46;3;5;23;8;17;70;12;7;90;43;19;26;98;20;71;9;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1981;60736;44169;32396;110005;109060;101199;112451;113935;103257;109339;37944;34869;119104;47222;63704;117930;109332;117958;115158;117862;0;0;0;0;0;0;0;0;0;0;0;0;12;22;13;91;21;29;6;24;10;11;36;20;25;23;42;86;8;33;16;17;0;0;0;0;0;0;0;0;0;0;0;0;20
2187;47237;118944;38797;113189;101617;114752;114298;106778;118379;103197;116676;61672;63399;37827;114723;63370;100967;107941;105516;63738;37304;117901;116577;100012;60558;47633;114205;0;0;0;0;0;13;12;17;4;24;23;8;15;21;18;19;22;5;20;16;2;11;6;14;27;7;3;9;40;1;25;29;0;0;0;0;0;27
2188;100360;42481;44639;60990;109307;100015;107880;106985;113004;100322;44039;110817;103222;106981;100514;117910;45288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;14;21;24;20;6;8;10;11;7;23;18;25;4;15;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
2191;122322;105364;264036;124854;42751;54671;108750;122314;108877;60134;54859;59353;39699;59418;59443;124270;114886;57625;117579;104519;54858;54857;121968;107982;55056;372710;373327;0;0;0;0;0;1;19;26;2;3;20;7;11;10;8;9;27;17;23;28;6;39;22;5;14;15;25;30;4;36;18;46;0;0;0;0;0;27
2192;63541;45047;109581;63462;59178;59200;5434;59270;61017;47935;102977;59190;112671;117982;112667;118018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;27;7;21;4;12;23;34;15;11;25;35;26;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2193;36703;55845;55857;56037;47834;56043;109629;53451;262959;58295;262997;58280;54166;308531;58286;121371;307480;58027;61457;263109;107784;114598;117501;114677;0;0;0;0;0;0;0;0;1;28;16;6;20;80;8;13;29;19;9;15;4;3;33;21;26;18;10;27;7;30;17;44;0;0;0;0;0;0;0;0;24
2208;44008;59275;63429;60580;121952;114496;59290;57421;105505;59291;59295;61013;113344;113992;60718;113868;61416;109169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;22;13;29;27;5;6;8;19;25;30;21;34;36;37;15;33;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2209;60982;119850;58350;105584;54169;41451;56118;114897;116692;41425;43970;37862;47813;54848;56120;54830;117230;41428;122932;56041;55076;58341;102052;57613;101863;0;0;0;0;0;0;0;25;2;5;17;14;20;8;19;7;11;18;1;22;31;6;15;4;21;24;10;28;23;9;30;32;0;0;0;0;0;0;0;25
2216;56056;45788;106339;378294;119882;366795;369664;263819;122342;325168;380132;117400;307772;55736;118295;364349;46570;105233;46303;363615;379997;111356;122037;375659;378339;55713;117920;117735;58106;55538;118931;0;1;20;96;8;90;25;55;7;23;16;11;12;5;32;18;26;19;21;27;10;14;9;28;33;15;17;41;44;34;40;97;0;31
2245;55730;118529;54397;57910;118322;121223;54388;54404;58193;54401;59476;114371;54396;363870;55855;308487;53589;54384;54391;54403;54399;102239;118339;54863;58349;103707;55978;54389;57908;57904;56113;58192;1;14;5;13;19;6;7;10;11;31;9;22;2;23;4;15;32;16;17;53;26;55;99;12;33;3;51;21;8;18;52;50;32
2287;55532;117404;105201;117518;58331;54698;42181;117532;55852;57914;8823;65044;117406;325169;122332;59269;54807;55813;55527;118078;58317;60331;55954;55694;55731;122313;55412;123067;0;0;0;0;1;6;3;17;13;55;7;27;8;20;34;23;4;77;31;5;15;29;18;25;11;99;9;12;35;32;14;21;0;0;0;0;28
2293;33185;116655;118593;42606;112510;109005;117889;114018;48129;108948;47287;114484;1073853601;116034;117766;59835;60380;117683;45780;114883;103680;108689;118563;114616;115355;0;0;0;0;0;0;0;1;2;4;44;19;6;45;17;14;7;9;40;3;21;27;22;8;20;39;10;42;36;11;26;48;0;0;0;0;0;0;0;25
2297;54337;54338;54339;54340;54341;54342;54343;54344;54345;54346;54347;54358;54349;54350;54359;54352;54355;54353;54354;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;5;25;2;7;17;13;8;23;18;10;27;4;9;16;29;14;11;0;0;0;0;0;0;0;0;0;0;0;0;0;19
2298;54360;54361;54362;54363;54374;54365;54366;54367;54368;54369;54370;54371;54372;54373;54382;54375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;3;15;16;23;17;7;11;18;8;31;4;19;9;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2300;54406;54407;54408;54409;54410;54411;54412;54413;54414;54415;54427;54417;54418;54419;54420;54426;54421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;14;4;24;22;26;7;11;16;10;20;30;5;3;1;19;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
2301;54449;54430;54431;54432;54433;54434;54435;54436;54437;54438;54439;54450;54448;54443;54444;54442;54447;54451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;5;13;19;27;7;30;9;23;18;21;14;32;15;4;11;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2344;54672;54660;54661;54662;54663;54664;54665;54666;54667;54668;54669;9214;54681;54678;54673;3876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;23;14;13;19;17;16;7;9;15;12;32;4;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2345;53780;53781;53782;53783;53784;53785;53786;53787;53788;53789;53790;53791;53802;53793;53794;53795;53796;53797;53798;53801;53800;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;6;7;8;9;10;11;12;23;14;15;16;17;18;19;22;21;0;0;0;0;0;0;0;0;0;0;0;21
2346;54682;54683;54684;54685;54686;54687;54688;54689;54690;54691;54692;54693;54694;54695;54696;54697;54703;54699;54700;54702;54704;0;0;0;0;0;0;0;0;0;0;0;1;14;4;25;28;26;8;6;22;17;9;30;2;15;7;20;13;11;29;10;19;0;0;0;0;0;0;0;0;0;0;0;21
2347;54705;54707;54706;54708;54709;54710;54711;54712;54713;54714;54715;54716;54717;54718;54720;54719;54721;54722;54723;54724;54725;54726;54727;0;0;0;0;0;0;0;0;0;1;23;3;14;13;19;17;16;7;9;15;30;22;20;6;5;10;11;21;4;8;24;32;0;0;0;0;0;0;0;0;0;23
2348;54728;54729;54730;54731;54743;54733;54734;54735;54736;54737;54738;54739;54740;54741;54742;54750;54749;54744;54746;54747;54748;0;0;0;0;0;0;0;0;0;0;0;1;7;3;22;19;18;13;17;10;14;9;31;15;5;29;20;34;11;21;23;24;0;0;0;0;0;0;0;0;0;0;0;21
2349;101983;115832;104865;118088;109101;115044;109182;101058;114881;114016;102719;111024;115160;110905;114181;103408;118109;60246;118627;119140;40884;106732;115655;101989;113656;106753;118659;0;0;0;0;0;28;8;4;12;24;25;19;20;7;11;14;1;5;15;16;21;13;6;23;17;10;30;35;18;36;41;42;0;0;0;0;0;27
2350;54102;54103;54104;54105;54106;54107;54108;54109;54110;54111;54112;54122;54114;54115;54116;54117;54124;54118;54120;54123;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;6;7;8;9;10;11;21;13;14;15;16;23;17;19;22;0;0;0;0;0;0;0;0;0;0;0;0;20
2351;53895;53896;53897;53898;53899;53900;53901;53902;53903;53904;53905;53917;53907;53908;53909;53910;53911;53912;53916;53914;53915;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;6;7;8;9;10;11;23;13;14;15;16;17;18;22;20;21;0;0;0;0;0;0;0;0;0;0;0;21
2352;54751;54752;54764;54754;54755;54769;54768;54758;54759;54760;54773;54762;54763;54770;54765;54767;54766;54772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;19;8;2;28;7;11;34;10;15;21;18;17;26;20;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2353;54774;54775;54776;54777;54778;54779;54780;54781;54782;54783;54784;54785;54786;54788;54789;54796;54790;54795;54792;54793;54794;0;0;0;0;0;0;0;0;0;0;0;1;7;3;22;30;18;13;17;10;14;9;31;15;29;19;20;11;34;21;23;24;0;0;0;0;0;0;0;0;0;0;0;21
2354;54797;54811;54799;54800;54801;54802;54803;54804;54805;54806;54819;54808;54817;54815;54818;54812;54813;54816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;3;22;30;18;13;17;10;14;20;31;24;21;34;19;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2355;54148;54149;54150;54151;54152;54153;54154;54155;54156;54157;54158;54159;54160;54161;54162;54170;54164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;23;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
2356;54831;7038;3498;4193;32657;5451;4073;35104;16076;3522;2586;54838;4013;7327;3684;3275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;13;20;14;15;19;16;17;22;12;25;21;26;18;23;24;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2357;3968;4556;3978;5538;54847;15808;15527;33910;4152;8940;1697;5848;32475;8873;5770;9242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;20;18;29;25;13;26;17;22;21;23;15;24;19;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2360;59415;45653;114522;60825;59268;47757;45070;120314;43993;61429;60195;44011;60815;118699;5537;105510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;26;15;35;29;5;20;23;9;30;1;21;34;12;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2369;45220;60959;112732;118024;63676;110315;115928;112736;102344;111133;115301;45968;121957;117929;112727;112742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;13;3;31;26;25;21;10;27;20;28;22;29;24;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
2377;47143;108396;111369;116452;118506;100303;109563;121257;103625;119107;63308;63159;110306;109503;110462;47464;109504;113792;106779;103028;42559;114621;41084;112597;114976;377271;108952;114681;0;0;0;0;30;5;44;17;25;20;29;50;19;16;9;1;4;18;13;3;6;10;14;36;23;99;11;32;8;79;15;22;0;0;0;0;28
2382;44922;111092;60733;111166;44903;37314;30108;44223;102501;109422;115920;7068;830;44060;41286;9047;109352;60231;103153;44210;0;0;0;0;0;0;0;0;0;0;0;0;83;26;44;2;16;30;10;19;21;73;7;25;1;17;20;5;23;11;27;22;0;0;0;0;0;0;0;0;0;0;0;0;20
2383;46032;60751;40077;118547;63764;118476;46419;108812;101136;118045;57243;113808;60968;113809;104753;46926;42345;118378;113811;108842;0;0;0;0;0;0;0;0;0;0;0;0;40;6;32;25;28;88;13;26;77;29;22;31;3;1;4;33;10;19;5;11;0;0;0;0;0;0;0;0;0;0;0;0;20
2385;100090;46428;106308;114405;5673;57200;118016;61119;104142;113920;100463;107937;111204;102527;113160;103290;108790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;14;4;28;23;8;26;20;12;70;19;1;11;24;2;77;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
2388;33740;107589;111349;109324;104530;101003;113953;118631;57202;47541;41187;61251;44107;103280;118055;104569;107826;109393;115092;102783;0;0;0;0;0;0;0;0;0;0;0;0;50;6;26;95;2;27;91;10;77;20;9;70;3;4;37;88;57;8;40;23;0;0;0;0;0;0;0;0;0;0;0;0;20
2393;9155;114612;106912;38667;32595;100347;111888;100161;112560;40500;9597;45158;100744;46779;107348;110487;100189;100203;118630;119825;100187;0;0;0;0;0;0;0;0;0;0;0;1;3;19;2;16;5;7;18;10;15;9;13;24;11;17;26;6;8;28;31;25;0;0;0;0;0;0;0;0;0;0;0;21
2398;54887;54877;54878;54879;54880;54881;54882;54883;54892;54885;54886;54894;54888;54889;54890;54891;54895;54893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;6;3;25;27;7;17;11;20;13;9;1;2;23;8;15;5;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
2399;54896;54897;54898;54899;54900;54901;54902;54903;54904;54905;54906;54907;54908;54909;54910;54911;54912;54913;54914;54915;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;14;13;19;17;9;7;10;15;20;22;26;5;8;24;11;18;2;0;0;0;0;0;0;0;0;0;0;0;0;20
2400;54916;54917;54918;54919;54920;54921;54922;54923;54924;54925;54926;54927;54928;54929;54930;54931;54932;54933;54934;54935;0;0;0;0;0;0;0;0;0;0;0;0;1;4;32;2;22;20;8;11;10;9;13;31;5;3;19;7;17;39;21;6;0;0;0;0;0;0;0;0;0;0;0;0;20
2401;54936;54937;54938;54939;54940;54941;54942;54943;54944;54945;54946;54947;54948;54949;54950;54951;54952;54953;54954;54955;0;0;0;0;0;0;0;0;0;0;0;0;21;20;2;7;16;30;6;10;14;19;9;22;18;24;25;23;8;27;4;13;0;0;0;0;0;0;0;0;0;0;0;0;20
2402;54956;54957;54958;54959;54960;54961;54962;54963;54964;54965;54966;54967;54968;54969;54970;54971;54972;54973;54975;0;0;0;0;0;0;0;0;0;0;0;0;0;21;15;20;33;14;10;8;36;6;9;37;31;4;5;24;7;11;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;19
2403;54976;54977;54978;54979;54980;54981;54982;54983;54984;54985;54986;54987;54988;54989;54990;54991;54992;54993;54994;54995;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;5;30;2;7;8;10;18;9;25;4;21;17;22;11;27;14;24;0;0;0;0;0;0;0;0;0;0;0;0;20
2404;54996;54997;54998;54999;55000;55001;55002;55003;55004;55005;55006;55007;55008;55009;55010;55011;55012;55013;55014;55015;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;13;6;30;10;7;11;9;15;21;2;17;8;16;20;18;3;19;0;0;0;0;0;0;0;0;0;0;0;0;20
2405;55016;55017;55018;55019;55020;55021;55022;55023;55024;55025;55026;55027;55028;55029;55030;55031;55032;55033;55034;55035;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;19;17;20;23;7;16;18;27;21;2;4;15;14;11;9;22;5;0;0;0;0;0;0;0;0;0;0;0;0;20
