Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
121400;L. RUIZ;L. RUIZ;121400;144;175;72;22;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;66;66;67;65;59;69;62;62;66;48;53;72;69;74;68;66;70;40;40;40;40;40;72;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;41;41;2;2;2;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
121405;A. DE FRANCESCO;DE FRANCESCO;121405;215;182;73;23;False;0;5;0;0;0;0;2;2;0;1;2;0;0;0;0;66;67;69;73;69;63;62;65;63;59;64;72;71;70;67;71;67;40;40;40;40;40;76;3;3;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;49;49;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
121943;G. MAGNANI;G. MAGNANI;121943;215;191;87;22;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;59;59;56;60;59;48;56;58;70;73;71;66;69;68;64;71;69;40;40;40;40;40;70;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
121944;A. REPOSSI;A. REPOSSI;121944;215;180;72;21;False;0;10;0;0;0;0;0;0;1;1;0;1;2;0;0;66;64;67;65;63;68;62;62;62;56;45;67;68;68;63;63;68;40;40;40;40;40;63;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;59
121945;N. JANELAS;N. JANELAS;121945;197;172;65;19;False;0;9;0;0;0;0;0;0;1;0;0;2;2;1;0;73;74;74;68;64;67;62;62;61;52;51;67;74;75;69;63;66;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;12;12;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;-1;0;66
121947;JORGE FERNANDES;JORGE FERNANDES;121947;228;193;84;20;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;58;63;60;66;61;47;59;59;73;70;67;63;63;62;58;81;72;40;40;40;40;40;65;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;19;19;3;3;3;8;8;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;65
121948;K. JAMESON;JAMESON;121948;204;191;78;19;False;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;55;61;60;61;60;52;55;58;70;66;70;63;63;66;68;69;74;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;99;99;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
121949;M. MARIA;M. MARIA;121949;140;176;72;22;False;0;6;0;0;1;0;0;0;2;0;0;2;0;0;0;67;67;68;68;69;59;68;68;63;62;58;65;67;66;65;65;63;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;76;76;1;2;1;6;6;16;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;-1;0;60
121950;S. EUSTÁQUIO;S. EUSTAQUIO;121950;228;178;66;21;False;9;4;0;0;0;0;2;1;0;0;0;0;0;0;0;65;69;69;72;69;60;62;62;67;68;68;79;72;68;72;64;67;40;40;40;40;40;79;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;13;13;1;4;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;67
121952;M. IBACACHE;M. IBACACHE;121952;147;175;72;18;False;0;2;0;0;2;0;0;0;1;0;0;0;0;0;0;62;64;65;66;64;45;57;58;65;66;66;65;70;72;68;65;68;40;40;40;40;40;66;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;2;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
121954;D. POPOV;D. POPOV;121954;239;185;81;18;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;59;60;61;69;67;45;58;62;71;68;70;69;71;66;62;75;72;40;40;40;40;40;71;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;2;2;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
121957;F. VARELA;F. VARELA;121957;144;174;70;21;False;0;8;0;0;0;0;0;1;0;0;2;1;0;1;0;70;71;70;69;69;67;68;69;61;58;58;72;67;68;75;67;66;40;40;40;40;40;72;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;5;2;2;1;7;1;3;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;65
121958;BIKORO;BIKORO;121958;59;188;72;21;False;0;5;0;0;2;0;1;2;0;0;1;1;0;0;0;65;69;65;66;69;59;65;68;60;64;58;65;67;69;69;67;63;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;35;35;1;2;1;8;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
121959;P. BANGGAARD;BANGGAARD;121959;203;196;89;23;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;63;64;65;69;73;49;65;66;78;76;72;73;71;66;76;78;72;40;40;40;40;40;71;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;58;58;3;2;3;8;8;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;-1;0;71
121960;K. REIMINK;K. REIMINK;121960;224;180;78;18;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;60;54;58;62;40;55;54;60;65;57;71;59;61;63;69;71;68;69;66;72;70;63;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;58
121961;S. VAN DEN BERG;S. VAN DEN BERG;121961;224;189;78;16;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;56;67;65;69;71;47;64;66;68;69;66;71;70;70;62;69;72;40;40;40;40;40;67;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;2;2;1;3;3;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;-1;0;63
121962;J. HARRISON;HARRISON;121962;204;175;67;21;True;0;10;0;0;0;0;0;0;0;1;0;0;2;0;0;74;70;79;66;69;70;64;70;60;48;58;69;79;89;73;63;63;40;40;40;40;40;76;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;71
121964;ENEKO JAUREGI;ENEKO JAUREGI;121964;236;184;78;21;False;3;12;0;0;0;0;0;0;0;0;0;0;0;1;2;68;64;66;60;56;68;64;60;70;55;49;69;68;67;65;72;69;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;13;13;2;2;3;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;61
121966;C. KNASMÜLLNER;KNASMULLNER;121966;194;181;71;25;False;5;8;0;0;0;0;0;1;1;0;2;0;0;1;0;70;76;73;73;76;59;72;75;64;58;57;73;74;73;73;71;69;40;40;40;40;40;71;3;3;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;3;1;3;1;5;5;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;-1;0;68
121967;A. DÍAZ;A. DIAZ;121967;147;172;72;17;False;0;9;0;0;0;0;0;0;1;0;0;2;0;0;0;64;65;68;65;60;66;60;64;62;56;45;66;72;74;70;65;68;40;40;40;40;40;65;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;11;11;1;2;1;3;3;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;60
121968;D. VALENCIA;D. VALENCIA;121968;147;182;72;17;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;70;69;65;65;58;66;58;60;64;56;45;66;64;66;65;68;70;40;40;40;40;40;65;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
121970;J. HUTH;HUTH;121970;210;185;80;23;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;48;64;66;64;66;46;61;51;66;71;57;73;65;64;75;82;77;78;79;75;77;74;62;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;67
121971;S. TANASIJEVIĆ;S. TANASIJEVIC;121971;303;183;73;20;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;55;61;63;65;63;54;55;57;67;68;69;71;67;66;63;73;71;40;40;40;40;40;69;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
121972;PEJIÑO;PEJINO;121972;236;180;78;21;False;0;9;0;0;0;0;0;0;1;0;0;2;0;0;0;67;63;67;59;61;71;59;61;67;53;48;72;71;71;66;65;66;40;40;40;40;40;66;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;60
121973;M. ZEMZEMI;M. ZEMZEMI;121973;92;183;70;18;False;0;7;0;0;1;0;0;0;1;2;0;0;1;0;0;65;67;70;68;69;59;68;68;61;58;58;65;67;66;65;65;63;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;3;1;2;1;2;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;-1;0;61
121976;J. SEBBAN;J. SEBBAN;121976;208;175;65;20;False;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;64;68;69;68;69;54;66;67;61;63;62;67;68;66;68;70;66;40;40;40;40;40;70;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;65
121977;C. LÓPEZ;C. LOPEZ;121977;148;182;78;23;False;3;12;0;0;0;0;0;0;0;0;0;0;0;1;2;69;64;67;61;57;73;62;60;70;56;45;67;70;67;67;66;68;40;40;40;40;40;66;3;3;6;2;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;15;15;2;2;3;3;3;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
121978;M. MIHOJEVIĆ;MIHOJEVIC;121978;198;185;79;21;False;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;62;67;61;65;69;59;61;62;68;79;77;72;71;68;73;70;74;40;40;40;40;40;72;2;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;71
121979;J. LIVESEY;J. LIVESEY;121979;232;180;78;17;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;58;60;58;60;40;55;45;60;65;51;67;59;58;63;63;65;67;67;63;65;65;56;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;53
121980;J. DAVENPORT;J. DAVENPORT;121980;204;180;78;19;False;0;4;0;0;2;1;2;1;1;0;0;0;0;0;0;60;60;61;65;69;45;61;62;68;68;64;69;63;62;69;68;64;40;40;40;40;40;63;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;3;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;60
121984;S. ICARDI;S. ICARDI;121984;215;183;73;21;False;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;61;70;62;66;67;59;64;62;63;60;65;68;67;65;63;71;63;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;61
121985;RICARD PUIG;RICARD PUIG;121985;236;180;78;18;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;65;67;71;65;68;59;70;67;63;63;61;65;67;66;65;65;63;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;21;21;1;2;3;1;8;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;-1;0;62
121986;J. SERRANO;J. SERRANO;121986;208;181;65;19;True;0;2;0;1;2;0;0;0;1;0;0;0;0;0;0;64;64;64;66;64;45;60;58;68;68;67;69;65;66;66;72;68;40;40;40;40;40;66;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;2;1;3;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;63
121987;C. OGBENE;OGBENE;121987;214;175;75;20;False;0;6;0;0;0;0;0;0;2;1;0;1;0;0;1;61;61;62;61;60;64;60;61;60;48;45;63;90;90;61;70;65;40;40;40;40;40;65;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;72;72;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
121988;L. BABBI;L. BABBI;121988;215;180;78;17;False;13;12;0;0;0;0;0;0;0;0;0;0;0;1;2;68;64;64;61;58;67;53;55;72;48;47;67;66;68;61;66;71;40;40;40;40;40;63;3;3;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;6;6;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;60
121989;A. CARNICELLI;A. CARNICELLI;121989;215;180;78;18;False;4;9;0;0;1;0;0;0;1;0;0;2;1;1;1;65;66;68;63;62;66;58;61;60;51;50;64;69;68;65;62;63;40;40;40;40;40;65;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;4;4;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;59
121990;B. COTTER;COTTER;121990;214;175;68;19;False;0;3;0;1;0;2;0;0;0;1;0;0;0;0;0;61;63;61;64;60;55;55;58;65;62;61;64;72;70;69;64;66;40;40;40;40;40;71;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;97;97;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
121991;I. IVUŠIĆ;I. IVUSIC;121991;200;195;85;22;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;49;48;51;67;40;57;48;70;65;51;74;74;62;65;78;84;74;78;75;79;69;83;2;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;65
121992;M. DIABY;M. DIABY;121992;208;170;65;18;False;4;10;0;0;0;0;0;0;0;1;0;1;2;0;0;71;72;67;64;59;65;62;60;67;51;45;68;76;75;74;70;71;40;40;40;40;40;71;2;2;4;2;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
121994;ANDRÉ;ANDRE;121994;146;175;72;20;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;68;68;67;65;62;68;54;56;62;56;45;67;74;72;70;66;72;40;40;40;40;40;68;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;2;3;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;63
121995;ROMARIO VIEIRA;ROMARIO VIEIRA;121995;228;178;70;19;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;65;67;70;68;67;56;65;63;62;58;58;65;67;71;67;65;64;40;40;40;40;40;67;3;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;2;2;1;1;14;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;-1;0;63
121996;J. MUKENA;MUKENA;121996;204;180;78;18;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;45;60;59;61;60;45;51;53;67;68;66;61;71;69;66;68;68;40;40;40;40;40;69;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;6;6;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
121998;J. GARCÍA;J. GARCIA;121998;147;175;72;18;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;42;58;60;58;60;40;55;45;60;65;51;67;59;58;65;68;65;70;67;65;67;67;56;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;56
121999;KONSTANDELIASZ;KONSTANDELIASZ;121999;237;180;78;18;True;0;6;0;0;0;0;0;0;2;1;0;1;0;0;0;65;63;66;67;66;70;66;70;64;52;53;68;73;72;66;67;71;40;40;40;40;40;65;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;61
122000;B. MANÈ;MANE;122000;83;188;75;20;False;0;5;0;0;0;0;1;2;0;0;1;0;0;0;0;61;63;65;65;65;62;61;61;76;69;65;71;69;67;71;71;65;40;40;40;40;40;67;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;60
122001;S. BOUGRINE;BOUGRINE;122001;197;173;70;21;False;0;5;0;0;0;0;1;2;1;0;1;0;0;0;0;63;69;67;68;69;59;66;68;61;58;58;67;69;71;70;66;63;40;40;40;40;40;73;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;65;65;3;2;1;3;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;64
122002;A. MÉYÉ;MEYE;122002;62;176;78;22;False;0;12;0;0;0;0;0;0;0;0;0;1;1;1;2;72;68;70;65;61;72;65;64;63;55;48;68;72;73;68;62;69;40;40;40;40;40;67;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47;47;1;3;1;1;2;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;66
122005;N. OKAFOR;OKAFOR;122005;238;185;85;17;False;0;6;0;0;0;0;0;0;2;2;0;1;1;0;0;60;66;67;61;63;57;63;62;66;51;52;69;73;79;68;70;65;40;40;40;40;40;67;2;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
122006;G. HARONTAKIS;HARONTAKIS;122006;211;173;68;22;True;0;2;0;0;2;0;1;0;1;0;0;0;0;0;0;64;60;61;65;74;55;61;59;65;70;66;61;65;63;68;68;64;40;40;40;40;40;63;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;47;47;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;62
122008;A. MARIC;MARIC;122008;237;181;76;20;False;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;62;67;65;68;67;55;68;68;65;63;63;65;67;66;65;68;63;40;40;40;40;40;70;2;3;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;3;3;10;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;63
122010;T. NIKIĆ;NIKIC;122010;198;180;78;19;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;54;65;61;65;62;45;61;62;74;68;64;71;63;62;59;76;74;40;40;40;40;40;63;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;3;2;3;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;63
122011;M. BAKKER;BAKKER;122011;224;180;78;17;True;0;2;0;1;2;0;0;0;1;0;0;0;0;0;0;61;67;65;67;66;49;57;60;72;69;70;72;73;70;62;72;73;40;40;40;40;40;71;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;52;52;1;2;1;1;1;1;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;0;67
122012;C. GAKPO;GAKPO;122012;224;179;64;18;False;0;9;0;0;0;0;0;0;1;0;0;2;1;0;1;69;65;68;65;57;68;64;65;63;59;50;67;68;69;64;65;68;40;40;40;40;40;65;2;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;21;21;2;2;2;5;5;15;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;3;-1;0;60
