<<<<<<< Updated upstream
﻿Id;Country;Stadium;Coach;Type;Name;Abbreviation;StadiumName;StadiumFile;EmblemFile;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Turf Pattern;Sideline Colour;Seat Colour;Goal Style;Net Pattern;GoalNettingDesign;Team Color 1 R;Team Color 1 G;Team Color 1 B;Team Color 2 R;Team Color 2 G;Team Color 2 B;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;Emblem;Edit name;Edit emblem;Edit stadium;Edit stadium name;Edit stadium file;Edit stadium details;Edit rivals;Edit banners;Edit 1;Edit team colors;Edit coach;Edit kits;Value8;Value9;Value10;Value11;Value12;Value13
1919;204;17;31;0;US SASSUOLO CALCIO;SAS;Mapei Stadium;;;262143;262143;262143;;;;;2;5;1;1;1;1;3;38;19;0;0;0;31440896;31440897;31441024;31440898;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
1920;215;19;262254;0;DL CRIMSON;DLC;;;;262143;262143;262143;;;;;2;3;1;1;1;1;10;25;19;48;12;12;31457280;31457281;31457408;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
1921;148;40;100454;0;ARSENAL DE SARANDÍ;ARS;;;;262143;262143;262143;;;;;2;5;6;1;1;1;56;56;56;56;13;12;31473664;31473665;31473792;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;False;False;True;True;True;False;True;True;True;-1;-1;0;0;0;0
1922;144;19;363224;0;CA HURACÁN;HUR;Tomás Adolfo Ducó;Estadio_Huracan.png;;1243;262143;262143;GLOBO LOCURA;LA BANDA OESTE;LA QUEMA;QUEMEROS;3;1;4;1;1;1;46;0;2;63;63;63;31490048;31490049;31490176;31490050;31490051;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;31;-1;0;0;1;50462976
1923;144;15;100676;0;COLÓN DE SANTA FE;COL;;;;262143;262143;262143;;;;;0;0;0;1;1;1;56;56;56;30;18;0;31506432;31506433;31506560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;False;False;True;True;True;False;True;True;True;-1;-1;0;0;0;0
1924;151;19;362209;0;GODOY CRUZ;GOD;Malvinas Argentinas;Estadio_Godoy Cruz.png;;1925;2498;262143;SOY TOMBERO;BODEGUERO;BANDA EXPRESO;MORRO GARCIA;3;1;4;2;1;1;5;16;38;63;63;63;31522816;31522817;31522944;31522818;31522819;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;False;True;True;False;True;True;True;29;-1;0;0;0;50462976
1925;151;45;101040;0;SAN MARTÍN SAN JUAN;SMA;Ingeniero Hilario Sánchez;Estadio_San Martin SJ.png;;1924;262143;262143;VERDINEGRO;HILARIO SANCHEZ;SANTO CUYANO;PENCO ETERNO;2;5;5;1;2;1;6;28;11;0;0;0;31539200;31539201;31539328;31539202;31539203;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;39;-1;0;0;0;50462976
1926;144;40;101151;0;CA TIGRE;TIG;José Dellagiovanna;Estadio_Tigre.png;;262143;262143;262143;EL MATADOR;VICTORIA;DELLAGIOVANNA;TIGRE LOCURA;3;3;8;1;1;1;4;16;35;56;0;8;31555584;31555585;31555712;31555586;31555587;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;False;True;False;True;True;True;40;-1;0;0;1;50462976
1927;144;40;362208;0;CA BANFIELD;BAN;Florencio Sola;Estadio_Banfield.png;;1929;262143;262143;TALADRO FIEL;LA BANDA SUR;BANFIELD LOCURA;SUR ES VERDE;3;5;5;2;2;1;6;37;15;63;63;63;31571968;31571969;31572096;31571970;31571971;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;True;True;False;True;True;True;21;-1;0;0;1;50462976
1929;144;20;362696;0;CA LANÚS;LAN;Ciudad de Lanús;Estadio_Lanus.png;;1927;262143;262143;EL GRANATE;PENA GRANATE;LA VIDA X LANUS;LA CATORCE;3;5;4;4;1;1;26;6;11;63;63;63;31604736;31604737;31604864;31604738;31604739;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;True;True;False;True;True;True;35;-1;0;0;1;50462976
1930;151;42;166;0;ATLÉTICO PARANAENSE;CAP;;;;262143;262143;262143;;;;;2;5;4;1;2;1;55;8;5;0;0;0;31621120;31621121;31621248;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
1931;144;15;363296;0;CORITIBA FC;CFC;;;;262143;262143;262143;;;;;3;5;5;1;2;1;0;19;18;63;63;63;31637504;31637505;31637632;31637506;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;0;0
1936;146;18;262634;0;SPORT RECIFE;SPO;Estádio Ilha do Retiro;Estadio_Sport Recife.png;;2453;262143;262143;SPORT;LEAO;FANAUTICOS;RUBRONEGRO;2;1;4;1;1;1;54;7;9;8;8;8;31719424;31719425;31719552;31719426;31719427;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;44;-1;0;0;1;50462976
1937;146;40;262545;0;E.C. VITÓRIA;VIT;Estádio Manoel Barradas;Estadio_Vitoria.png;;2453;1252;262143;LEAO;NEGO;OSLMBATIVEIS;VITORIA EC;2;5;4;1;2;4;59;11;9;0;0;0;31735808;31735809;31735936;31735810;31735811;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;False;True;True;False;True;True;True;49;-1;0;0;1;50462976
1950;238;29;290;0;BSC YOUNG BOYS;YGB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;63;52;0;0;0;0;31948800;31948801;31948928;31949312;31949313;31949440;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
1973;228;19;363299;0;BLEMOTAO;BLE;;;;262143;262143;262143;;;;;5;7;7;1;2;1;10;24;16;20;32;23;32325632;32325633;32325760;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
1974;228;42;362669;0;BRESIGNE;BRS;;;;262143;262143;262143;;;;;3;1;8;1;1;10;53;51;15;53;48;12;32342016;32342017;32342144;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
1976;228;40;363057;0;MASEADEIRA;MAS;;;;262143;262143;262143;;;;;2;3;7;1;1;1;39;14;14;28;10;10;32374784;32374785;32374912;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
1978;228;40;363298;0;PODEFTEZA;POD;;;;262143;262143;262143;;;;;6;5;5;3;1;1;53;18;17;52;15;14;32407552;32407553;32407680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
1979;228;19;363242;0;ROVANECHE;ROV;;;;262143;262143;262143;;;;;3;4;8;1;1;1;50;26;10;46;22;10;32423936;32423937;32424064;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
1981;228;19;262396;0;VERFOLCAO;VER;;;;262143;262143;262143;;;;;3;1;5;3;2;1;10;26;15;10;22;12;32456704;32456705;32456832;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2187;236;44;262223;0;GIRONA FC;GIR;Montilivi;;;259;262143;262143;;;;;2;2;4;1;1;1;53;53;53;53;11;13;35831808;35831809;35831936;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;False;True;False;False;True;False;False;-1;3025;0;0;1;0
2188;236;29;262413;0;AR BURGUNDY BLUE;ABB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;12;36;34;10;33;31;35848192;35848193;35848320;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2191;147;44;100764;0;UNIVERSIDAD CATÓLICA;UC;;;;262143;262143;262143;;;;;2;5;8;1;1;1;3;23;41;63;63;63;35897344;35897345;35897472;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2192;147;15;349;0;AUDAX ITALIANO;AI;;;;262143;262143;262143;;;;;2;5;1;2;1;1;0;33;22;63;63;63;35913728;35913729;35913856;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2193;151;44;389;0;ATLÉTICO NACIONAL;NAL;Estadio Atanasio Girardot;Estadio_Atletico Nacional.png;;262143;262143;262143;;;;;3;1;3;1;1;1;0;35;19;63;63;63;35930112;35930113;35930240;35930114;35930115;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;False;False;False;True;True;True;5;-1;0;0;1;0
2208;147;15;163;0;EVERTON;EVT;;;;262143;262143;262143;;;;;0;0;0;1;1;1;3;14;25;63;48;9;36175872;36175873;36176000;36175874;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
2209;147;61;262181;0;UNIVERSIDAD DE CHILE;UCH;;;;262143;262143;262143;;;;;1;7;4;1;1;1;1;18;34;54;4;5;36192256;36192257;36192384;36192258;36192259;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
2216;150;44;362179;0;SPORTING CRISTAL;CRS;Estadio Alberto Gallardo;Estadio_Sporting Cristal.png;;262143;262143;262143;;;;;3;5;6;1;2;1;0;42;57;63;63;63;36306944;36306945;36307072;36306946;36306947;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;False;False;False;True;True;True;68;-1;0;0;1;0
2245;36;40;362234;0;INDEPENDIENTE DEL VALLE;INV;Complejo Independiente del Valle;;;262143;262143;262143;;;;;3;1;8;1;1;1;7;7;7;5;19;48;36782080;36782081;36782208;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;False;False;-1;-2;0;0;1;0
2287;149;20;398;0;CLUB ALIANZA LIMA;AZL;Estadio Alejandro Villanueva;Estadio_Alianza Lima.png;;2514;262143;262143;;;;;3;1;8;1;1;6;4;14;27;63;63;63;37470208;37470209;37470336;37470210;37470211;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;False;False;True;True;True;2;-1;0;0;1;0
2293;204;29;362170;0;BAYERN MÜNCHEN ;BAY;Allianz Arena;;;126;184;262143;SCHICKERIA;MIA SAN MIA;WUT FAN;RED POWER;2;1;4;1;1;5;44;10;11;63;63;63;37568512;37568513;37568640;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;1059;0;0;1;50462976
2297;210;17;362171;0;EHRENHOFSTADT;EHS;;;;262143;262143;262143;;;;;3;0;0;1;1;1;17;19;28;24;26;35;37634048;37634049;37634176;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2298;210;13;362172;0;FINESEEBERG;FNS;;;;262143;262143;262143;;;;;3;0;0;1;1;1;14;28;35;28;42;49;37650432;37650433;37650560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2300;210;29;101138;0;KRIEDBACH;KDB;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;26;39;17;34;47;37683200;37683201;37683328;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2301;210;20;262250;0;LENGERBLITZ;LGZ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;52;15;17;53;23;24;37699584;37699585;37699712;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2344;211;17;362175;0;XAKOULAGOS;XKG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;32;10;19;38;15;25;38404096;38404097;38404224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2345;211;20;362176;0;HERISMAKHGIA;HHG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;25;28;41;31;33;46;38420480;38420481;38420608;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2346;228;17;362177;0;MARGUAPARRENA;MGP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;29;28;18;36;35;25;38436864;38436865;38436992;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2347;228;17;362178;0;SERIGNALUCA;SRG;;;;262143;262143;262143;;;;;3;0;0;1;1;1;42;15;19;49;22;26;38453248;38453249;38453376;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2348;229;20;195;0;CELUVARIS;CVR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;46;18;53;52;24;38469632;38469633;38469760;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
2349;210;20;493405;0;BAYER 04 LEVERKUSEN;LEV;BayArena;;;262143;262143;262143;NORDKAOS;INSANE;LEVERKUSEN;LEV ELITE;2;3;4;4;1;1;61;0;7;8;8;8;38486016;38486017;38486144;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;1051;0;0;1;50462976
2350;230;29;362181;0;WARYAMOSUK;WRY;;;;262143;262143;262143;;;;;3;0;0;1;1;1;15;32;25;22;39;32;38502400;38502401;38502528;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2351;230;15;362182;0;NAKHQACHEV;NQC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;31;38;10;38;45;17;38518784;38518785;38518912;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2352;232;17;362183;0;SAINTRAGLER;SRR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;42;10;53;49;17;38535168;38535169;38535296;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2353;232;20;362184;0;BLOOKROWS;BOO;;;;262143;262143;262143;;;;;3;0;0;1;1;1;14;31;19;21;42;26;38551552;38551553;38551680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2354;190;13;362185;0;MRABSPOR;MBP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;33;41;48;41;48;53;38567936;38567937;38568064;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2355;190;29;362186;0;TRUNECAN;TRN;;;;262143;262143;262143;;;;;3;0;0;1;1;1;39;15;17;46;22;24;38584320;38584321;38584448;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2356;239;13;362187;0;NELAPOLTSK;NLP;;;;262143;262143;262143;;;;;3;0;0;1;1;1;36;12;12;45;21;21;38600704;38600705;38600832;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2357;239;29;362188;0;GHARNETOVA;GHR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;17;25;39;24;32;46;38617088;38617089;38617216;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2360;147;40;362204;0;UNIÓN ESPAÑOLA;UE;;;;262143;262143;262143;;;;;1;5;4;2;1;1;50;0;0;60;54;3;38666240;38666241;38666368;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
2369;228;29;362532;0;AL BLACK WHITE;ABH;;;;262143;262143;262143;;;;;3;5;1;4;1;1;12;12;12;10;10;10;38813696;38813697;38813824;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2377;215;19;262179;0;LECCE;LEC;;;;262143;262143;262143;;;;;1;7;5;1;1;4;59;7;9;63;60;0;38944768;38944769;38944896;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;False;False;True;False;False;False;True;True;False;-1;2064;0;0;1;0
2382;228;29;362316;0;BJ RED;BJR;;;;262143;262143;262143;;;;;1;2;4;1;1;9;53;14;11;51;12;10;39026688;39026689;39026816;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2383;228;40;363267;0;ESTRALPAO;ESR;;;;262143;262143;262143;;;;;2;4;7;1;1;1;49;12;14;52;15;17;39043072;39043073;39043200;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2385;228;29;363089;0;DL AZURE BLUE;DAB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;15;33;45;18;36;48;39075840;39075841;39075968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2388;228;40;363024;0;MERASZILHO;MEA;;;;262143;262143;262143;;;;;3;5;1;3;1;11;10;25;39;10;29;42;39124992;39124993;39125120;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2393;236;40;262209;0;MD CANARY YELLOW;MCY;;;;262143;262143;262143;;;;;3;5;2;1;1;1;51;49;17;48;46;14;39206912;39206913;39207040;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2398;162;20;362211;0;KALAQUISONG CITY;KQC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;13;26;53;50;10;39288832;39288833;39288960;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2399;7;15;362212;0;HUANGYING QINGSHUN;HGQ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;41;10;10;53;47;10;39305216;39305217;39305344;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2400;16;17;362222;0;SUJUNG BADA;SJB;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;25;10;10;14;28;39321600;39321601;39321728;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2401;16;13;362223;0;CHEONSANG TEAYANG;CTY;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;18;35;44;10;10;39337984;39337985;39338112;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2402;11;15;362215;0;SAYRAMSKAL;SYS;;;;262143;262143;262143;;;;;3;0;0;1;1;1;16;29;17;53;15;15;39354368;39354369;39354496;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2403;11;15;362216;0;ZANGRHAN;ZRH;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;50;10;53;40;10;39370752;39370753;39370880;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2404;30;20;362218;0;QATOREJAN;QTJ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;28;10;14;53;40;10;39387136;39387137;39387264;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2405;31;15;362220;0;YARAYDECCAH;YDC;;;;262143;262143;262143;;;;;3;0;0;1;1;1;24;45;53;10;18;36;39403520;39403521;39403648;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2406;14;20;2;0;AL NASSR ;NAS;Mrsool Park;;;262143;262143;262143;;;;;2;6;2;1;1;1;58;56;22;5;19;48;39419904;39419905;39420032;39419906;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;True;False;-1;-1;0;0;1;0
2407;37;20;362225;0;ALMORFIDA;MFD;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;10;10;42;39;28;39436288;39436289;39436416;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2408;37;29;362226;0;KHARIMSHARJAH;KHR;;;;262143;262143;262143;;;;;3;0;0;1;1;1;53;53;53;10;28;14;39452672;39452673;39452800;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2409;240;29;362227;0;QAXOQAVOIY;QXQ;;;;262143;262143;262143;;;;;3;0;0;1;1;1;10;26;13;53;53;53;39469056;39469057;39469184;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;0;0
2451;153;15;100853;0;AC GOIANIENSE;AGI;;;;262143;262143;262143;;;;;2;7;4;1;2;1;54;9;7;0;0;0;40157184;40157185;40157312;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2452;146;15;100316;0;AVAI FC;AVI;;;;262143;262143;262143;;;;;1;5;6;1;2;1;0;25;39;63;63;63;40173568;40173569;40173696;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2453;146;29;262451;0;EC BAHIA;BAH;Arena Fonte Nova;Estadio_Bahia.png;;1937;1936;262143;ESQUADRAO;TRICOLOR BAH;BAMOR;BAHEA;3;1;5;1;2;2;1;17;40;58;8;10;40189952;40189953;40190080;40189954;40189955;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;True;True;True;True;False;True;True;True;20;-1;0;0;1;50462976
2465;150;15;1073842109;0;PONTE PRETA;PON;;;;262143;262143;262143;;;;;1;6;1;1;1;1;0;0;0;63;63;63;40386560;40386561;40386688;40386562;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;0;0
2469;144;15;362281;0;-;-;;;;262143;262143;262143;;;;;0;0;0;1;1;1;0;0;0;0;0;0;40452096;40452097;40452224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2473;146;19;363293;0;JUVENTUDE;JUV;Estádio Alfredo Jaconi;;;1250;1252;262143;VERDAO DE SERRA;CAIXAS DO SUL;JUVE MANIACOS;JACONEROS;2;5;5;1;1;1;0;36;20;56;56;56;40517632;40517633;40517760;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2478;148;40;362189;0;INTER MIAMI;MIA;DRV PNK Stadium;;;262143;262143;262143;FUTBOL IS HERE;BOMBOS ;SOUTHERN;LA FAMILIA;5;1;4;1;1;10;10;10;10;58;22;40;40599552;40599553;40599680;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;True;False;True;False;False;-1;-1;0;0;1;50462976
2480;145;15;362191;0;ARUZUTANQUE;ARZ;;;;262143;262143;262143;;;;;5;0;0;1;1;1;46;29;11;14;15;21;40632320;40632321;40632448;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2481;148;19;362192;0;ATLÉTICO BUCARAMANGA;BUC;Estadio Américo José Montanini;;;262143;262143;262143;DALE REBANO;CHIVAS MANDA;LEGION;SOMOS CABRONES;3;5;5;1;1;1;63;55;0;3;26;3;40648704;40648705;40648832;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;3090;0;0;0;50462976
2483;150;20;362195;0;LDU QUITO;LDU;Estadio Rodrigo Paz Delgado;;;4038;262143;262143;FUERZA MONARCA;LA MONARQUIA;VAMOS CANARIOS;ROJIAMARILLOS;3;7;4;1;1;1;4;8;34;41;4;6;40681472;40681473;40681600;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2484;145;19;362196;0;CARABOBO;CAR;Polideportivo Misael Delgado;;;262143;262143;262143;MONTERREY;LA ADICCION;RAYADOS PASION;LA NUMERO UNO;3;2;4;1;1;1;25;0;10;56;56;56;40697856;40697857;40697984;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2486;146;40;362291;0;MIRASSOL;MIR;Estádio José Maria de Campos;;;262143;262143;262143;INTERIOR FORTE;LEAO DA ALTA;REI DO INTERIOR;MAIAO LATE;2;5;5;1;1;1;56;45;6;3;14;11;40730624;40730625;40730752;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;-2;0;0;0;50462976
2488;148;15;362197;0;BUCHANEVA;BCV;;;;262143;262143;262143;;;;;5;0;0;1;1;1;14;14;14;41;14;19;40763392;40763393;40763520;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
2490;146;20;362199;0;AMÉRICA DE CALI;CAL;Estadio Pascual Guerrero;;;262143;262143;262143;CAMOTEROS;LA FRANJA;LEGION PUEBLA;FTE BLANQUIAZUL;2;8;7;1;1;1;50;1;3;56;56;56;40796160;40796161;40796288;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
2491;151;45;362200;0;LIVERPOOL (U);LIV;Estadio Belvedere;;;262143;262143;262143;LA REBEL;GOYAUNIVERSIDAD;ORGULLOAZULYORO;YO SOY DE PUMAS;3;1;8;1;1;1;6;20;41;7;7;7;40812544;40812545;40812672;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-2;0;0;0;50462976
